,Active.Date,COUNTY,LEGAL.NAME,INSTITUTION.TYPE.DESCRIPTION,INSTITUTION.SUB.TYPE.DESCRIPTION,GRADE.ORGANIZATION.DESCRIPTION,MAILING.ADDRESS,MAIL.CITY,STATE,ZIP,location,long,lat
1306,7/1/1980,WESTCHESTER,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,SPECIAL ACT,NA,226 LINDA AVE,HAWTHORNE,NY,10532,"226 LINDA AVE, HAWTHORNE, NY 10532",-73.7845231,41.1039623
1307,7/1/1980,WESTCHESTER,HAWTHORNE CEDAR KNOLLS SR/JR HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL SPECIAL ACT,Junior Senior School,226 LINDA AVE,HAWTHORNE,NY,10532,"226 LINDA AVE, HAWTHORNE, NY 10532",-73.7845231,41.1039623
1308,7/1/1994,WESTCHESTER,LITTLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL SPECIAL ACT,Elementary,226 LINDA AVE,HAWTHORNE,NY,10532,"226 LINDA AVE, HAWTHORNE, NY 10532",-73.7845231,41.1039623
1309,7/1/1994,WESTCHESTER,LINDEN HILL SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL SPECIAL ACT,Junior Senior School,226 LINDA AVE,HAWTHORNE,NY,10532,"226 LINDA AVE, HAWTHORNE, NY 10532",-73.7845231,41.1039623
1310,7/1/1980,WESTCHESTER,IRVINGTON UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,UNION FREE,NA,40 N BROADWAY,IRVINGTON,NY,10533,"40 N BROADWAY, IRVINGTON, NY 10533",-73.8599316,41.0397789
1311,7/1/1980,WESTCHESTER,IRVINGTON HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL UNION FREE,Senior High,40 N BROADWAY,IRVINGTON,NY,10533,"40 N BROADWAY, IRVINGTON, NY 10533",-73.8599316,41.0397789
1312,7/1/1980,WESTCHESTER,MAIN STREET SCHOOL SCHOOL (4-5),PUBLIC SCHOOLS,PUBLIC SCHOOL UNION FREE,Elementary,101 MAIN ST,IRVINGTON,NY,10533,"101 MAIN ST, IRVINGTON, NY 10533",-73.8672631,41.0394401
1313,7/1/1980,WESTCHESTER,IRVINGTON MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL UNION FREE,Middle School,40 N BROADWAY,IRVINGTON,NY,10533,"40 N BROADWAY, IRVINGTON, NY 10533",-73.8599316,41.0397789
1314,7/1/2001,WESTCHESTER,DOWS LANE (K-3) SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL UNION FREE,Elementary,6 DOWS LN,IRVINGTON,NY,10533,"6 DOWS LN, IRVINGTON, NY 10533",-73.8703867,41.0330042
1315,7/1/1990,WESTCHESTER,JOHN CARDINAL O'CONNOR SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,16 N BROADWAY,IRVINGTON,NY,10533,"16 N BROADWAY, IRVINGTON, NY 10533",-73.8640969,41.0402196
1316,7/1/1980,WESTCHESTER,ABBOTT UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,SPECIAL ACT,NA,100 N BROADWAY,IRVINGTON,NY,10533,"100 N BROADWAY, IRVINGTON, NY 10533",-73.8578093,41.0432022
1317,7/1/1980,WESTCHESTER,ABBOTT SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL SPECIAL ACT,Elementary,100 N BROADWAY,IRVINGTON,NY,10533,"100 N BROADWAY, IRVINGTON, NY 10533",-73.8578093,41.0432022
1318,7/1/1980,WESTCHESTER,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT UNION FREE,NA,PO BOX 387,KATONAH,NY,10536,"PO BOX 387, KATONAH, NY 10536",-73.6854137,41.2587043
1319,7/1/1980,WESTCHESTER,INCREASE MILLER ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,PO BOX 387,KATONAH,NY,10536,"PO BOX 387, KATONAH, NY 10536",-73.6854137,41.2587043
1320,7/1/1980,WESTCHESTER,KATONAH ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,PO BOX 387,KATONAH,NY,10536,"PO BOX 387, KATONAH, NY 10536",-73.6854137,41.2587043
1321,7/1/1980,WESTCHESTER,JOHN JAY HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Senior High,PO BOX 387,KATONAH,NY,10536,"PO BOX 387, KATONAH, NY 10536",-73.6854137,41.2587043
1322,7/1/1980,WESTCHESTER,JOHN JAY MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Middle School,PO BOX 387,KATONAH,NY,10536,"PO BOX 387, KATONAH, NY 10536",-73.6854137,41.2587043
1323,7/1/1980,WESTCHESTER,MEADOW POND ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,PO BOX 387,KATONAH,NY,10536,"PO BOX 387, KATONAH, NY 10536",-73.6854137,41.2587043
1324,7/1/2004,WESTCHESTER,MONTFORT ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Junior Senior School,99 VALLEY RD,KATONAH,NY,10536,"99 VALLEY RD, KATONAH, NY 10536",-73.6892632,41.2549583
1325,7/1/1980,WESTCHESTER,HARVEY SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,260 JAY ST,KATONAH,NY,10536,"260 JAY ST, KATONAH, NY 10536",-73.664387,41.2581968
1326,7/1/1980,WESTCHESTER,CENTRAL SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,1100 PALMER AVE,LARCHMONT,NY,10538,"1100 PALMER AVE, LARCHMONT, NY 10538",-73.7473805,40.9380577
1327,7/1/1980,WESTCHESTER,CHATSWORTH AVENUE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,34 CHATSWORTH AVE,LARCHMONT,NY,10538,"34 CHATSWORTH AVE, LARCHMONT, NY 10538",-73.7534077,40.9300587
1328,7/1/1980,WESTCHESTER,MURRAY AVENUE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,250 MURRAY AVE,LARCHMONT,NY,10538,"250 MURRAY AVE, LARCHMONT, NY 10538",-73.7623399,40.9432362
1329,7/1/1980,WESTCHESTER,HOMMOCKS SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Middle School,10 HOMMOCKS RD,LARCHMONT,NY,10538,"10 HOMMOCKS RD, LARCHMONT, NY 10538",-73.7468623,40.9348298
1330,7/1/1980,WESTCHESTER,STS JOHN & PAUL SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,280 WEAVER ST,LARCHMONT,NY,10538,"280 WEAVER ST, LARCHMONT, NY 10538",-73.756141,40.9411425
1331,7/1/1980,WESTCHESTER,SOMERS SENIOR HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Senior High,PO BX 640,LINCOLNDALE,NY,10540,"PO BX 640, LINCOLNDALE, NY 10540",-73.7190608,41.3251323
1332,7/1/1980,WESTCHESTER,PRIMROSE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,PO BOX 630,LINCOLNDALE,NY,10540,"PO BOX 630, LINCOLNDALE, NY 10540",-73.7190608,41.3251323
1333,7/1/1980,WESTCHESTER,IVES SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,PO BOX 600,LINCOLNDALE,NY,10540,"PO BOX 600, LINCOLNDALE, NY 10540",-73.7190608,41.3251323
1334,7/1/1980,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT CENTRAL,NA,179 E LAKE BLVD,MAHOPAC,NY,10541,"179 E LAKE BLVD, MAHOPAC, NY 10541",-73.7281392,41.3771465
1335,7/1/1980,PUTNAM,MAHOPAC HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Senior High,421 BALDWIN PL RD,MAHOPAC,NY,10541,"421 BALDWIN PL RD, MAHOPAC, NY 10541",-73.7578191,41.3675205
1336,7/1/1980,PUTNAM,AUSTIN ROAD ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,390 AUSTIN RD,MAHOPAC,NY,10541,"390 AUSTIN RD, MAHOPAC, NY 10541",-73.772569,41.393206
1337,7/1/1980,PUTNAM,MAHOPAC MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Middle School,425 BALDWIN  PL RD,MAHOPAC,NY,10541,"425 BALDWIN  PL RD, MAHOPAC, NY 10541",-73.755249,41.369257
1338,7/1/1980,PUTNAM,LAKEVIEW ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,112 LAKEVIEW DR,MAHOPAC,NY,10541,"112 LAKEVIEW DR, MAHOPAC, NY 10541",-73.7247218,41.3724838
1339,7/1/1980,PUTNAM,FULMAR ROAD ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,55 FULMAR RD,MAHOPAC,NY,10541,"55 FULMAR RD, MAHOPAC, NY 10541",-73.7150663,41.3807138
1340,7/1/1998,PUTNAM,HUDSON VALLEY CHRISTIAN ACADEMY,NON-PUBLIC SCHOOLS,CHRISTIAN FUNDAMENTALIST,Elementary,PO BOX 135,MAHOPAC FALLS,NY,10542,"PO BOX 135, MAHOPAC FALLS, NY 10542",-73.7628627,41.3716144
1341,7/1/1980,WESTCHESTER,MAMARONECK UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT UNION FREE,NA,1000 W BOSTON POST RD,MAMARONECK,NY,10543,"1000 W BOSTON POST RD, MAMARONECK, NY 10543",-73.7435615,40.9413043
1342,7/1/1980,WESTCHESTER,MAMARONECK AVENUE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,850 MAMARONECK AVE,MAMARONECK,NY,10543,"850 MAMARONECK AVE, MAMARONECK, NY 10543",-73.7380411,40.9586394
1343,7/1/1980,WESTCHESTER,MAMARONECK HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Senior High,1000 W BOSTON POST RD,MAMARONECK,NY,10543,"1000 W BOSTON POST RD, MAMARONECK, NY 10543",-73.7435615,40.9413043
1344,7/1/1980,WESTCHESTER,WESTCHESTER DAY SCHOOL,NON-PUBLIC SCHOOLS,JEWISH,Elementary,856 ORIENTA AVE,MAMARONECK,NY,10543,"856 ORIENTA AVE, MAMARONECK, NY 10543",-73.727062,40.935288
1345,7/1/1980,WESTCHESTER,WESTCHESTER HEBREW HIGH SCHOOL,NON-PUBLIC SCHOOLS,JEWISH,Senior High,856 ORIENTA AVE,MAMARONECK,NY,10543,"856 ORIENTA AVE, MAMARONECK, NY 10543",-73.727062,40.935288
1346,7/1/1980,WESTCHESTER,FRENCH-AMERICAN SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,525 FENIMORE RD,MAMARONECK,NY,10543,"525 FENIMORE RD, MAMARONECK, NY 10543",-73.7412828,40.9505343
1347,7/1/1980,WESTCHESTER,RYE NECK UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT UNION FREE,NA,310 HORNIDGE RD,MAMARONECK,NY,10543,"310 HORNIDGE RD, MAMARONECK, NY 10543",-73.715991,40.957516
1348,7/1/1980,WESTCHESTER,F E BELLOWS ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,200 CARROLL AVE,MAMARONECK,NY,10543,"200 CARROLL AVE, MAMARONECK, NY 10543",-73.7263382,40.9544466
1349,7/1/1980,WESTCHESTER,RYE NECK SENIOR HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Senior High,300 HORNIDGE RD,MAMARONECK,NY,10543,"300 HORNIDGE RD, MAMARONECK, NY 10543",-73.7155576,40.9583444
1350,7/1/1980,WESTCHESTER,RYE NECK MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Middle School,300 HORNIDGE RD,MAMARONECK,NY,10543,"300 HORNIDGE RD, MAMARONECK, NY 10543",-73.7155576,40.9583444
1351,7/1/1996,WESTCHESTER,DANIEL WARREN ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,1310 HARRISON AVE,MAMARONECK,NY,10543,"1310 HARRISON AVE, MAMARONECK, NY 10543",-73.721058,40.95637
1352,7/1/1980,WESTCHESTER,GEORGE WASHINGTON ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,3634 LEXINGTON AVE,MOHEGAN LAKE,NY,10547,"3634 LEXINGTON AVE, MOHEGAN LAKE, NY 10547",-73.8595551,41.3246172
1353,7/1/1980,WESTCHESTER,VAN CORTLANDTVILLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,RT 6,MOHEGAN LAKE,NY,10547,"RT 6, MOHEGAN LAKE, NY 10547",-73.8527805,41.3227819
1354,7/1/1980,WESTCHESTER,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT CENTRAL,NA,61 TROLLEY RD,MONTROSE,NY,10548,"61 TROLLEY RD, MONTROSE, NY 10548",-73.9377951,41.2520736
1355,7/1/1980,WESTCHESTER,FRANK G LINDSEY ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,57 TROLLEY RD,MONTROSE,NY,10548,"57 TROLLEY RD, MONTROSE, NY 10548",-73.9368841,41.2533116
1356,7/1/1980,WESTCHESTER,HENDRICK HUDSON HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Senior High,2166 ALBANY POST RD,MONTROSE,NY,10548,"2166 ALBANY POST RD, MONTROSE, NY 10548",-73.9351,41.2544987
1357,7/1/1980,WESTCHESTER,BEDFORD CENTRAL SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT CENTRAL,NA,PO BOX 180,MOUNT KISCO,NY,10549,"PO BOX 180, MOUNT KISCO, NY 10549",-73.7270761,41.2042616
1358,7/1/1980,WESTCHESTER,MOUNT KISCO ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,47 W HYATT AVE,MOUNT KISCO,NY,10549,"47 W HYATT AVE, MOUNT KISCO, NY 10549",-73.7284755,41.2026309
1359,7/1/1980,WESTCHESTER,"KARAFIN SCHOOL (THE), INC",NON-PUBLIC SCHOOLS,INDEPENDENT,Senior High,PO BOX 277,MOUNT KISCO,NY,10549,"PO BOX 277, MOUNT KISCO, NY 10549",-73.7270761,41.2042616
1360,7/1/1980,WESTCHESTER,COLUMBUS SCHOOL AT THE FRANKO BUILDING,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,455 N HIGH ST,MOUNT VERNON,NY,10550,"455 N HIGH ST, MOUNT VERNON, NY 10550",-73.8397928,40.9198369
1361,7/1/1980,WESTCHESTER,HAMILTON SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,20 OAK ST,MOUNT VERNON,NY,10550,"20 OAK ST, MOUNT VERNON, NY 10550",-73.8455603,40.9130266
1362,7/1/1980,WESTCHESTER,REBECCA TURNER ELEMTNARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,625 S 4TH AVE,MOUNT VERNON,NY,10550,"625 S 4TH AVE, MOUNT VERNON, NY 10550",-73.8309702,40.8963718
1363,7/1/1980,WESTCHESTER,CECIL H PARKER SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,461 S 6TH AVE,MOUNT VERNON,NY,10550,"461 S 6TH AVE, MOUNT VERNON, NY 10550",-73.8341359,40.8998343
1364,7/1/1980,WESTCHESTER,GRIMES SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,58 S 10TH AVE,MOUNT VERNON,NY,10550,"58 S 10TH AVE, MOUNT VERNON, NY 10550",-73.8423122,40.9081338
1365,7/1/1980,WESTCHESTER,BENJAMIN TURNER MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,624 S 3RD AVE,MOUNT VERNON,NY,10550,"624 S 3RD AVE, MOUNT VERNON, NY 10550",-73.8295004,40.8965076
1366,7/1/1992,WESTCHESTER,NELSON R MANDELA/DR HOSEA ZOLLICOFFER HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,250 GRAMATAN AVE,MOUNT VERNON,NY,10550,"250 GRAMATAN AVE, MOUNT VERNON, NY 10550",-73.8379903,40.9168688
1367,7/1/2007,WESTCHESTER,THORNTON HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,121 S 6TH AVE,MOUNT VERNON,NY,10550,"121 S 6TH AVE, MOUNT VERNON, NY 10550",-73.8373723,40.9082677
1368,7/1/1980,WESTCHESTER,OUR LADY OF VICTORY SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,38 N 5TH AVE,MOUNT VERNON,NY,10550,"38 N 5TH AVE, MOUNT VERNON, NY 10550",-73.8385063,40.9138052
1369,7/1/2000,WESTCHESTER,EMMANUEL CHILDREN'S MISSION SCHOOL,NON-PUBLIC SCHOOLS,CHRISTIAN FUNDAMENTALIST,Elementary,32 S 5TH AVE,MOUNT VERNON,NY,10550,"32 S 5TH AVE, MOUNT VERNON, NY 10550",-73.8379287,40.9103725
1370,7/1/2011,WESTCHESTER,AMANI PUBLIC CHARTER SCHOOL,PUBLIC SCHOOLS,CHARTER SCHOOL,Middle School,60 S 3RD AVE,MOUNT VERNON,NY,10550,"60 S 3RD AVE, MOUNT VERNON, NY 10550",-73.8356109,40.9096996
1371,7/1/1980,WESTCHESTER,LINCOLN SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,170 E LINCOLN AVE,MOUNT VERNON,NY,10552,"170 E LINCOLN AVE, MOUNT VERNON, NY 10552",-73.8317294,40.9176953
1372,7/1/1980,WESTCHESTER,PENNINGTON SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,20 FAIRWAY AVE,MOUNT VERNON,NY,10552,"20 FAIRWAY AVE, MOUNT VERNON, NY 10552",-73.8291208,40.9269848
1373,7/1/1980,WESTCHESTER,TRAPHAGEN SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,72 LEXINGTON AVE,MOUNT VERNON,NY,10552,"72 LEXINGTON AVE, MOUNT VERNON, NY 10552",-73.8206813,40.9208989
1374,7/1/1980,WESTCHESTER,MOUNT VERNON HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,100 CALIFORNIA RD,MOUNT VERNON,NY,10552,"100 CALIFORNIA RD, MOUNT VERNON, NY 10552",-73.8151439,40.9254376
1375,7/1/1980,WESTCHESTER,DAVIS MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior High School,350 GRAMATAN AVE,MOUNT VERNON,NY,10552,"350 GRAMATAN AVE, MOUNT VERNON, NY 10552",-73.8384171,40.9194895
1376,7/1/2006,WESTCHESTER,WESTCHESTER MUSLIM CENTER,NON-PUBLIC SCHOOLS,ISLAMIC,Junior Senior School,22 BROOKFIELD RD,MT VERNON,NY,10552,"22 BROOKFIELD RD, MT VERNON, NY 10552",-73.8177388,40.9273028
1377,7/1/1980,WESTCHESTER,MILESTONE SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,70 W BROAD ST,MOUNT VERNON,NY,10552,"70 W BROAD ST, MOUNT VERNON, NY 10552",-73.8388217,40.9264896
1378,7/1/1980,WESTCHESTER,MOUNT VERNON SCHOOL DISTRICT,SCHOOL DISTRICTS,CITY,NA,165 N COLUMBUS AVE,MOUNT VERNON,NY,10553,"165 N COLUMBUS AVE, MOUNT VERNON, NY 10553",-73.8243123,40.9161345
1379,7/1/1980,WESTCHESTER,EDWARD WILLIAMS SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,9 UNION LN,MOUNT VERNON,NY,10553,"9 UNION LN, MOUNT VERNON, NY 10553",-73.8291296,40.903786
1380,7/1/1980,WESTCHESTER,HOLMES SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,195 N COLUMBUS AVE,MOUNT VERNON,NY,10553,"195 N COLUMBUS AVE, MOUNT VERNON, NY 10553",-73.8240897,40.9174566
1381,7/1/1980,WESTCHESTER,GRAHAM SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,421 E 5TH ST,MOUNT VERNON,NY,10553,"421 E 5TH ST, MOUNT VERNON, NY 10553",-73.8200246,40.9049829
1382,7/1/1980,WESTCHESTER,NORTH SALEM CENTRAL SCHOOL DISTRICT,SCHOOL DISTRICTS,CENTRAL,NA,230 JUNE RD,NORTH SALEM,NY,10560,"230 JUNE RD, NORTH SALEM, NY 10560",-73.5953993,41.3553014
1383,7/1/1980,WESTCHESTER,PEQUENAKONCK ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CENTRAL,Elementary,173 JUNE RD,NORTH SALEM,NY,10560,"173 JUNE RD, NORTH SALEM, NY 10560",-73.589952,41.349555
1384,7/1/1980,WESTCHESTER,NORTH SALEM MIDDLE SCHOOL/HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CENTRAL,Junior Senior School,230 JUNE RD,NORTH SALEM,NY,10560,"230 JUNE RD, NORTH SALEM, NY 10560",-73.5953993,41.3553014
1385,7/1/1980,WESTCHESTER,WESTCHESTER EXCEPTIONAL CHILDREN CENTER,NON-PUBLIC SCHOOLS,INDEPENDENT,Special School,520 RT 22,NORTH SALEM,NY,10560,"520 RT 22, NORTH SALEM, NY 10560",-73.6582693,41.3297029
1386,7/1/1980,WESTCHESTER,OSSINING UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT UNION FREE,NA,400 EXECUTIVE BLVD,OSSINING,NY,10562,"400 EXECUTIVE BLVD, OSSINING, NY 10562",-73.8565077,41.1831165
1387,7/1/1980,WESTCHESTER,BROOKSIDE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,PINESBRIDGE RD,OSSINING,NY,10562,"PINESBRIDGE RD, OSSINING, NY 10562",-73.816034,41.1948065
1388,7/1/1980,WESTCHESTER,CLAREMONT SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,CLAREMONT RD,OSSINING,NY,10562,"CLAREMONT RD, OSSINING, NY 10562",-73.8588432,41.1728046
1389,7/1/1980,WESTCHESTER,PARK SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,22 EDWARD ST,OSSINING,NY,10562,"22 EDWARD ST, OSSINING, NY 10562",-73.8632511,41.1547666
1390,7/1/2000,WESTCHESTER,ROOSEVELT SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,190 CROTON AVE,OSSINING,NY,10562,"190 CROTON AVE, OSSINING, NY 10562",-73.8463565,41.166561
1391,7/1/1980,WESTCHESTER,ANNE M DORNER MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Middle School,VAN CORTLANDT AVE,OSSINING,NY,10562,"VAN CORTLANDT AVE, OSSINING, NY 10562",-73.8609202,41.1720038
1392,7/1/1980,WESTCHESTER,OSSINING HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Senior High,29 S HIGHLAND AVE,OSSINING,NY,10562,"29 S HIGHLAND AVE, OSSINING, NY 10562",-73.860006,41.1600353
1393,7/1/1980,WESTCHESTER,SAINT AUGUSTINE SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,381 N HIGHLAND AVE,OSSINING,NY,10562,"381 N HIGHLAND AVE, OSSINING, NY 10562",-73.872935,41.1840451
1394,7/1/1980,WESTCHESTER,CARDINAL MCCLOSKEY SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Junior High School,155 N HIGHLAND AVE,OSSINING,NY,10562,"155 N HIGHLAND AVE, OSSINING, NY 10562",-73.8638987,41.1686131
1395,7/1/1985,WESTCHESTER,YESHIVATH OHR HAMEIR,NON-PUBLIC SCHOOLS,JEWISH,Senior High,PO BOX 2130,PEEKSKILL,NY,10566,"PO BOX 2130, PEEKSKILL, NY 10566",-73.9183464,41.2916113
1396,7/1/1980,WESTCHESTER,PEEKSKILL CITY SCHOOL DISTRICT,SCHOOL DISTRICTS,CITY,NA,1031 ELM ST,PEEKSKILL,NY,10566,"1031 ELM ST, PEEKSKILL, NY 10566",-73.916822,41.2861168
1397,7/1/1980,WESTCHESTER,HILLCREST SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,4 HORTON DR,PEEKSKILL,NY,10566,"4 HORTON DR, PEEKSKILL, NY 10566",-73.9096549,41.2968805
1398,7/1/1980,WESTCHESTER,OAKSIDE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,200 DECATUR AVE,PEEKSKILL,NY,10566,"200 DECATUR AVE, PEEKSKILL, NY 10566",-73.9242176,41.2927164
1399,7/1/2013,WESTCHESTER,URIAH HILL SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Pre-K Only,980 PEMART AVE,PEEKSKILL,NY,10566,"980 PEMART AVE, PEEKSKILL, NY 10566",-73.9178118,41.3007302
1400,7/1/1980,WESTCHESTER,WOODSIDE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,DEPEW ST,PEEKSKILL,NY,10566,"DEPEW ST, PEEKSKILL, NY 10566",-73.9221118,41.283461
1401,7/1/1980,WESTCHESTER,PEEKSKILL HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1072 ELM ST,PEEKSKILL,NY,10566,"1072 ELM ST, PEEKSKILL, NY 10566",-73.9175218,41.2879459
1402,7/1/1980,WESTCHESTER,PEEKSKILL MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,212 RINGGOLD ST,PEEKSKILL,NY,10566,"212 RINGGOLD ST, PEEKSKILL, NY 10566",-73.9244242,41.2862051
